id,target_name,start_date,end_date,national,units,territory,ce area,zone_id,db_id,db_code,db_name,sku_id,sku_code,sku_name,TargetQty(Case),TargetQty(Pcs)
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,33,51,Mango Slice 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,34,85,Pepsi 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,374,30000197,Golam Mustofa,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,33,51,Mango Slice 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,34,85,Pepsi 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,375,,Didder Enterprise ,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,33,51,Mango Slice 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,34,85,Pepsi 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,376,20019,Gonesh Chandera Chowdhury,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,17,11,7up 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,18,16,7up 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,19,177,7up 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,20,130,7up 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,21,171,7up 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,22,76,7up 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,23,86,7up 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,24,20,7up light 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,25,174,Can Combo 250ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,26,15,Mountain Dew 200 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,27,132,Mountain Dew 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,28,46,Mountain Dew 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,29,173,Mountain Dew 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,30,179,Mountain Dew 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,31,155,Aquafina 500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,32,159,Aquafina 1500ml,0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,33,51,Mango Slice 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,34,85,Pepsi 2000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Maizdee,76,377,,Khokon traders,35,96,Evervess Club Soda 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,1,2,Pepsi 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,2,1,Pepsi 250 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,3,161,Pepsi 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,4,176,Pepsi 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,5,75,Pepsi 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,6,129,Pepsi 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,7,169,Pepsi 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,8,10,Pepsi Diet 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,9,170,Pepsi Diet 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,10,22,MOrange200(GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,11,26,Mirinda Orange 500 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,12,178,Mirinda Orange 400 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,13,131,Mirinda Orange 250 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,14,172,Mirinda Orange 250 ml (CAN),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,15,77,Mirinda Orange 1000 ml (PET),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,16,12,7up 207 ml (GRB),0,
42,Apr-17,01-04-17,30-04-17,National,Chittagong Unit ,TDM Chittagong UPCITY,CE_Laxmipur,75,378,30000195,Liton Ent,17,11,7up 250 ml (GRB),0,
